case_name,outcome,self_reported_time,user_time,system_time,max_progress,max_memory_kb,exit_status,exit_signal
r1cs-determinism/fb/SMTVerifierSM@smtverifiersm@circomlib.r1cs,Success,,0.0,0.001629,38,5012,0,
r1cs-determinism/fb/Sha256_2@sha256_2@circomlib.r1cs,Timedout,,299.579076,0.302916,46609,350248,,9
r1cs-determinism/fb/Sha256compression@sha256compression@circomlib.r1cs,Timedout,,284.813137,14.901585,0,128231164,,9
r1cs-determinism/fb/Sigma@poseidon@circomlib.r1cs,Success,,0.0,0.001608,24,4752,0,
r1cs-determinism/fb/Sigma@poseidon_old@circomlib.r1cs,Success,,0.00104,0.0,24,4756,0,
r1cs-determinism/fb/SigmaPlus@sigmaplus@circomlib.r1cs,Timedout,,286.000781,14.240037,0,126744940,,9
r1cs-determinism/fb/Sign@sign@circomlib.r1cs,Timedout,,297.288877,2.672115,1048,29930900,,9
r1cs-determinism/fb/Switcher@switcher@circomlib.r1cs,Success,,0.00103,0.0,7,5012,0,
r1cs-determinism/fb/T1@t1@circomlib.r1cs,Timedout,,282.53493,15.599056000000001,0,128502508,,9
r1cs-determinism/fb/T2@t2@circomlib.r1cs,Timedout,,284.890908,14.739155,0,128361080,,9
r1cs-determinism/fb/Window4@pedersen@circomlib.r1cs,Timedout,,298.410365,1.512584,2957,4634764,,9
r1cs-determinism/fb/WindowMulFix@escalarmulfix@circomlib.r1cs,Timedout,,298.367606,1.5758809999999999,2995,4932028,,9
r1cs-determinism/fb/XOR@gates@circomlib.r1cs,Success,,0.000802,0.0,4,5016,0,
zokrates-bin/u8_different_from_zero.zok_bin,Success,0.248999278,0.247012,0.003337,251,13988,0,
